nid,company_uid,title,date,Salary,City,jobtype,experience,preferred_gender,preferred_nationality,preferred_languages
1392,65977,"Bartender / Barmaid - relocation to Dubai, United Arab Emirates",6/27/2017,1000,Dubai - United Arab Emirates,fulltime,2 years,Female,,English
1386,69962,"Sous Chef - relocation to Dubai, United Arab Emirates",6/23/2017,1600,Dubai - United Arab Emirates,fulltime,2 years,Male,,English
1385,69962,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",6/23/2017,700,Dubai - United Arab Emirates,fulltime,1 year,Male/Female,,English
1384,31932,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",6/23/2017,1200,Dubai - United Arab Emirates,fulltime,3 years,Male/Female,,English
1383,66287,"General Manager - relocation to Dubai, United Arab Emirates",6/22/2017,4500,Dubai - United Arab Emirates,fulltime,3 years,Male/Female,,English
1382,66287,"General Manager - relocation to Dubai, United Arab Emirates",6/22/2017,4500,Dubai - United Arab Emirates,fulltime,3 years,Male/Female,,English
1381,66063,"General Manager - relocation to Dubai, United Arab Emirates",6/22/2017,5000,Dubai - United Arab Emirates,fulltime,5+ years,Male/Female,,English
1379,69654,"Personal Trainer - relocation to Dubai, United Arab Emirates",6/20/2017,1000,Lebanon,parttime,5+ years,Male/Female,,"Arabic, English, French"
1378,69654,"Personal Trainer - relocation to Dubai, United Arab Emirates",6/20/2017,2000,Lebanon,fulltime, 4 years,Female,,"English, French"
1377,69654,"Receptionist - relocation to Dubai, United Arab Emirates",6/20/2017,1000,Lebanon,fulltime,3 years,Female,,"Arabic, English, French"
1376,63086,"Runner / Commis - relocation to Dubai, United Arab Emirates",6/20/2017,400,Dubai - United Arab Emirates,fulltime,,,,English
1375,63086,"Sous Chef - relocation to Dubai, United Arab Emirates",6/20/2017,1500,Dubai - United Arab Emirates,fulltime,2 years,Male/Female,,
1374,31887,"Host/Hostess - relocation to Dubai, United Arab Emirates",6/20/2017,2200,Dubai - United Arab Emirates,both,,Female,,English
1373,69593,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",6/20/2017,600,Lebanon,both,1 year,Male/Female,,French
1360,63119,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",6/14/2017,900,Dubai - United Arab Emirates,fulltime,2 years,Male/Female,,English
1359,63119,"Assistant General Manager - relocation to Dubai, United Arab Emirates",6/14/2017,3000,Dubai - United Arab Emirates,fulltime,5+ years,Male/Female,,English
1358,63119,"Floor Supervisor - relocation to Dubai, United Arab Emirates",6/14/2017,1700,Dubai - United Arab Emirates,fulltime,5+ years,Male/Female,,English
1353,63119,"Host/Hostess - relocation to Dubai, United Arab Emirates",6/12/2017,1200,Dubai - United Arab Emirates,fulltime,2 years,Female,,English
1352,63119,"Bartender / Barmaid - relocation to Dubai, United Arab Emirates",6/12/2017,1200,Dubai - United Arab Emirates,fulltime,2 years,,,English
1351,63119,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",6/12/2017,1200,Dubai - United Arab Emirates,fulltime,,,,English
1350,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,Spain,both,2 years,Male/Female,,
1349,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,France,both,2 years,Male/Female,,
1348,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,Australia,both,2 years,Male/Female,,
1347,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,Switzerland,both,2 years,Male/Female,,
1345,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,Sweden,both,2 years,Male/Female,,
1344,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,India,both,2 years,Male/Female,,
1343,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,Saudi Arabia,both,2 years,Male/Female,,
1342,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,Qatar,both,2 years,Male/Female,,
1341,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,Lebanon,both,2 years,Male/Female,,
1340,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,Dubai - United Arab Emirates,both,2 years,Male/Female,,
1339,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,South Korea,both,2 years,Male/Female,,
1338,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,Singapore,both,2 years,Male/Female,,
1337,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,Japan,both,2 years,Male/Female,,
1336,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,"Hong Kong S.A.R., China",both,2 years,Male/Female,,
1335,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,China,both,2 years,Male/Female,,
1334,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,Kenya,both,2 years,Male/Female,,
1333,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,South Africa,both,2 years,Male/Female,,
1332,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,"London, United Kingdom",both,2 years,Male/Female,,
1331,53624,"Brand ambassador - relocation to Dubai, United Arab Emirates",6/11/2017,1000,United States,both,2 years,Male/Female,,
1330,62652,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",6/7/2017,500,Dubai - United Arab Emirates,fulltime,2 years,Female,,
1329,66063,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",6/7/2017,1500,Dubai - United Arab Emirates,fulltime,2 years,Female,,"Arabic, English"
1328,52177,"Floor Supervisor - relocation to Dubai, United Arab Emirates",6/5/2017,1500,Dubai - United Arab Emirates,fulltime,,,,English
1325,66287,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",5/30/2017,2000,Dubai - United Arab Emirates,both,2 years,Male/Female,,English
1324,66287,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",5/30/2017,2000,Dubai - United Arab Emirates,fulltime,2 years,Male/Female,,English
1321,67627,"Customer Service - relocation to Dubai, United Arab Emirates",5/29/2017,1200,Dubai - United Arab Emirates,fulltime,2 years,Female,,English
1320,31887,"Sales - relocation to Dubai, United Arab Emirates",5/29/2017,0,Dubai - United Arab Emirates,both,,Male/Female,,English
1319,66287,"Bartender / Barmaid - relocation to Dubai, United Arab Emirates",5/29/2017,2100,Dubai - United Arab Emirates,fulltime,2 years,Male/Female,,English
1308,68265,"Host/Hostess - relocation to Dubai, United Arab Emirates",5/23/2017,1361,Dubai - United Arab Emirates,fulltime,2 years,Female,,"Arabic, English"
1301,32245,"Promoter - relocation to Dubai, United Arab Emirates",5/15/2017,1,Dubai - United Arab Emirates,both,,Male/Female,,English
1300,66063,"Floor Supervisor - relocation to Dubai, United Arab Emirates",5/15/2017,1100,Dubai - United Arab Emirates,fulltime,2 years,,,"English, Spanish"
1287,63119,"Marketing Executive - relocation to Dubai, United Arab Emirates",5/8/2017,3000,Dubai - United Arab Emirates,fulltime,2 years,Male/Female,,"English, French"
1286,52177,"Bartender / Barmaid - relocation to Dubai, United Arab Emirates",5/8/2017,1000,Dubai - United Arab Emirates,both,2 years,Male,,English
1282,66063,"Bartender / Barmaid - relocation to Dubai, United Arab Emirates",5/6/2017,1200,Dubai - United Arab Emirates,both,3 years,,,"English, French, Italian, Russian"
1276,67627,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",5/3/2017,1000,Dubai - United Arab Emirates,fulltime,2 years,Female,,English
1274,32029,"Personal Assistant - relocation to Dubai, United Arab Emirates",5/1/2017,1350,Dubai - United Arab Emirates,fulltime,,Male/Female,,English
1273,63119,"Host/Hostess - relocation to Dubai, United Arab Emirates",4/30/2017,1200,Dubai - United Arab Emirates,fulltime,1 year,Female,,English
1269,67211,"Club Manager - relocation to Dubai, United Arab Emirates",4/25/2017,1090,Dubai - United Arab Emirates,fulltime,2 years,Male/Female,,"English, German"
1268,63126,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",4/24/2017,1000,Dubai - United Arab Emirates,fulltime,,,,
1266,63492,"Bartender / Barmaid - relocation to Dubai, United Arab Emirates",4/23/2017,1000,Dubai - United Arab Emirates,fulltime,,Female,,
1265,64853,"Personal Trainer - relocation to Dubai, United Arab Emirates",4/22/2017,1000,Dubai - United Arab Emirates,fulltime,1 year,Female,,English
1264,63119,"Host/Hostess - relocation to Dubai, United Arab Emirates",4/21/2017,1000,Dubai - United Arab Emirates,fulltime,1 year,Female,,
1263,63119,"Bar Manager - relocation to Dubai, United Arab Emirates",4/21/2017,3000,Dubai - United Arab Emirates,fulltime,5+ years,Male/Female,,
1252,66353,"Host/Hostess - relocation to Dubai, United Arab Emirates",4/13/2017,1500,Dubai - United Arab Emirates,fulltime,1 year,Female,,English
1251,66353,"Runner / Commis - relocation to Dubai, United Arab Emirates",4/13/2017,700,Dubai - United Arab Emirates,fulltime,1 year,Male,,English
1250,66353,"Restaurant Manager - relocation to Dubai, United Arab Emirates",4/13/2017,2500,Dubai - United Arab Emirates,fulltime,2 years,Male,,"Arabic, English"
1248,66353,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",4/12/2017,700,Dubai - United Arab Emirates,fulltime,2 years,Male/Female,,English
1247,66353,"Personal Assistant - relocation to Dubai, United Arab Emirates",4/12/2017,2500,Dubai - United Arab Emirates,fulltime,2 years,Female,,English
1246,66287,"Bartender / Barmaid - relocation to Dubai, United Arab Emirates",4/10/2017,1300,Dubai - United Arab Emirates,fulltime,,,,
1245,66287,"Sous Chef - relocation to Dubai, United Arab Emirates",4/10/2017,1500,Dubai - United Arab Emirates,fulltime,5+ years,,,English
1244,66287,"Host/Hostess - relocation to Dubai, United Arab Emirates",4/10/2017,1300,Dubai - United Arab Emirates,fulltime,5+ years,Female,,English
1243,66287,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",4/10/2017,1300,Dubai - United Arab Emirates,fulltime,1 year,Female,,English
1237,66020,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",4/3/2017,150,Dubai - United Arab Emirates,parttime,1 year,Male,,English
1236,31938,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",4/3/2017,1000,Dubai - United Arab Emirates,both,3 years,Male/Female,,English
1235,65977,"Host/Hostess - relocation to Dubai, United Arab Emirates",4/3/2017,1600,Dubai - United Arab Emirates,fulltime,2 years,Female,,"English, English"
1232,65757,"Front Of The House Manager - relocation to Dubai, United Arab Emirates",3/28/2017,0,Oman,fulltime,5+ years,Female,,
1230,65446,"Bartender / Barmaid - relocation to Dubai, United Arab Emirates",3/20/2017,1700,Dubai - United Arab Emirates,fulltime,1 year,Male/Female,,English
1229,63256,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",3/18/2017,2000,Dubai - United Arab Emirates,fulltime,2 years,Male/Female,,
1228,63256,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",3/18/2017,2000,Dubai - United Arab Emirates,both,2 years,Female,,
1225,65234,"Reservations Manager - relocation to Dubai, United Arab Emirates",3/14/2017,3750,Dubai - United Arab Emirates,fulltime,2 years,Female,,English
1224,65140,"Sales - relocation to Dubai, United Arab Emirates",3/13/2017,2500,Dubai - United Arab Emirates,both,2 years,Male/Female,,"Arabic, English, Russian"
1220,31887,"Personal Assistant - relocation to Dubai, United Arab Emirates",3/9/2017,1000,Dubai - United Arab Emirates,parttime,5+ years,Female,,English
1219,31887,"Marketing Executive - relocation to Dubai, United Arab Emirates",3/9/2017,1000,Dubai - United Arab Emirates,parttime,3 years,Male/Female,,English
1218,31887,"Sales - relocation to Dubai, United Arab Emirates",3/9/2017,1000,Dubai - United Arab Emirates,parttime,3 years,Female,,English
1217,65048,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",3/8/2017,1400,Dubai - United Arab Emirates,fulltime,2 years,Male/Female,,English
1214,31887,"Bartender / Barmaid - relocation to Dubai, United Arab Emirates",3/5/2017,1000,Dubai - United Arab Emirates,fulltime,5+ years,Female,,"English, French"
1213,64736,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",3/5/2017,800,Dubai - United Arab Emirates,fulltime,1 year,Female,,English
1211,63256,"Cashier - relocation to Dubai, United Arab Emirates",3/1/2017,1000,Dubai - United Arab Emirates,fulltime,2 years,Male/Female,,English
1210,63256,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",3/1/2017,1200,Dubai - United Arab Emirates,fulltime,2 years,Female,,"English, French"
1206,64496,"Host/Hostess - relocation to Dubai, United Arab Emirates",2/28/2017,1595,Spain,fulltime,5+ years,Female,,"English, Spanish"
1205,64496,"Bar Back - relocation to Dubai, United Arab Emirates",2/28/2017,1434,Spain,fulltime,3 years,Male/Female,,"English, Spanish"
1204,64496,"Bartender / Barmaid - relocation to Dubai, United Arab Emirates",2/28/2017,1646,Spain,fulltime,5+ years,Male/Female,,"English, Spanish"
1203,64496,"Runner / Commis - relocation to Dubai, United Arab Emirates",2/28/2017,1434,Spain,fulltime,2 years,Male/Female,,"English, Spanish"
1202,64496,"Floor Supervisor - relocation to Dubai, United Arab Emirates",2/28/2017,1900,Spain,fulltime,5+ years,Male/Female,,"English, Spanish"
1201,64496,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",2/28/2017,1600,Spain,fulltime,3 years,Male/Female,,"English, Spanish"
1198,64102,"Bartender / Barmaid - relocation to Dubai, United Arab Emirates",2/26/2017,800,Dubai - United Arab Emirates,fulltime,1 year,Male/Female,,"Arabic, English"
1197,64102,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",2/26/2017,800,Dubai - United Arab Emirates,fulltime,1 year,Male/Female,,"Arabic, English"
1193,64102,"Host/Hostess - relocation to Dubai, United Arab Emirates",2/23/2017,1300,Dubai - United Arab Emirates,fulltime,1 year,Female,,"Arabic, English"
1192,63256,"Reservations Manager - relocation to Dubai, United Arab Emirates",2/22/2017,4000,Dubai - United Arab Emirates,fulltime,5+ years,Male/Female,,English
1185,63492,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",2/16/2017,1300,Dubai - United Arab Emirates,fulltime,1 year,Male/Female,,"Arabic, English, French, Spanish"
1182,63256,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",2/15/2017,1200,Dubai - United Arab Emirates,fulltime,2 years,Male/Female,,English
1180,61138,"Sommelier - relocation to Dubai, United Arab Emirates",2/14/2017,1500,Dubai - United Arab Emirates,fulltime,2 years,Male/Female,,"English, French"
1179,31887,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",2/14/2017,1200,Dubai - United Arab Emirates,fulltime,,Male/Female,,"Arabic, English, French, Spanish"
1178,63119,"Intern - relocation to Dubai, United Arab Emirates",2/13/2017,0,Dubai - United Arab Emirates,both,,Male/Female,,"Arabic, English, French, Spanish"
1169,61138,"Bartender / Barmaid - relocation to Dubai, United Arab Emirates",2/2/2017,1250,Dubai - United Arab Emirates,both,2 years,Male/Female,,"Afar, English, French"
1163,61138,"Runner / Commis - relocation to Dubai, United Arab Emirates",1/29/2017,600,Dubai - United Arab Emirates,fulltime,1 year,Male/Female,,English
1156,60026,"Personal Assistant - relocation to Dubai, United Arab Emirates",1/24/2017,5000,Saudi Arabia,fulltime,5+ years,Female,,English
1153,61181,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",1/22/2017,1500,Dubai - United Arab Emirates,fulltime,2 years,Male/Female,,English
1152,31887,"Model - relocation to Dubai, United Arab Emirates",1/22/2017,2500,Dubai - United Arab Emirates,both,3 years,Male/Female,,English
1151,31887,"HR Manager - relocation to Dubai, United Arab Emirates",1/22/2017,4000,Dubai - United Arab Emirates,fulltime, 4 years,Male/Female,,English
1149,31887,"Dancer - relocation to Dubai, United Arab Emirates",1/22/2017,3000,Dubai - United Arab Emirates,both, 4 years,Male/Female,,English
1148,31887,"Host/Hostess - relocation to Dubai, United Arab Emirates",1/22/2017,2000,Dubai - United Arab Emirates,fulltime,1 year,Female,,English
1144,60614,"Sales Manager - relocation to Dubai, United Arab Emirates",1/19/2017,3600,Dubai - United Arab Emirates,both,5+ years,Female,,"Arabic, English"
1139,58244,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",1/12/2017,0,Seychelles,fulltime,2 years,Female,,"English, French"
1135,31887,"HR Officer - relocation to Dubai, United Arab Emirates",1/11/2017,3000,Dubai - United Arab Emirates,fulltime,5+ years,Male/Female,,"Arabic, English, Tagalog, Urdu"
1132,58126,"Waiter /Waitress - relocation to Dubai, United Arab Emirates",1/8/2017,800,Dubai - United Arab Emirates,both,3 years,Female,,English
1122,54577,"Bartender / Barmaid - relocation to Dubai, United Arab Emirates",12/28/2016,0,Dubai - United Arab Emirates,fulltime,1 year,,,English
1114,54002,"Retail Sales Executive - relocation to Dubai, United Arab Emirates",12/25/2016,830,Qatar,fulltime,2 years,Male/Female,,"Arabic, English"
